# Stick Analyzer Results
# Test Duration: 10.72 seconds
# Raw Data
# Time,Position
0.00014,0.05029
0.00104,0.05081
0.00201,0.05127
0.00804,0.05322
0.00900,0.05466
0.01005,0.05518
0.01402,0.05566
0.01515,0.05667
0.01606,0.05661
0.01705,0.05667
0.01802,0.05664
0.02007,0.05713
0.02102,0.05710
0.02209,0.05716
0.02301,0.05710
0.02403,0.05811
0.02512,0.05862
0.02602,0.05856
0.02701,0.05862
0.02804,0.05957
0.02904,0.06003
0.03002,0.06009
0.03105,0.06003
0.03202,0.06055
0.03802,0.06152
0.03900,0.06302
0.04002,0.06296
0.04111,0.06302
0.04204,0.06348
0.04302,0.06393
0.04412,0.06445
0.04801,0.06592
0.04902,0.06741
0.05002,0.06689
0.05104,0.06686
0.05202,0.06693
0.05303,0.06686
0.05402,0.06738
0.05504,0.06741
0.05601,0.06735
0.05703,0.06741
0.05800,0.06738
0.06002,0.06689
0.06106,0.06638
0.06210,0.06689
0.06301,0.06741
0.06403,0.06738
0.06501,0.06686
0.06608,0.06693
0.06703,0.06686
0.06802,0.06738
0.06906,0.06741
0.07002,0.06885
0.07102,0.06979
0.07204,0.06985
0.07301,0.06979
0.07407,0.06982
0.08301,0.07031
0.08499,0.06982
0.08799,0.07080
0.08901,0.07132
0.09003,0.07126
0.09104,0.07132
0.09209,0.07129
0.09408,0.07178
0.09502,0.07224
0.09602,0.07230
0.09701,0.07224
0.09807,0.07275
0.09902,0.07327
0.10004,0.07373
0.10202,0.07471
0.10302,0.07516
0.10400,0.07471
0.10505,0.07376
0.10600,0.07370
0.10705,0.07376
0.10802,0.07520
0.10906,0.07614
0.11006,0.07715
0.11107,0.07767
0.11201,0.07861
0.11306,0.07907
0.11405,0.07910
0.11503,0.07959
0.11808,0.08154
0.11907,0.08353
0.12002,0.08398
0.12102,0.08444
0.12207,0.08496
0.12826,0.08691
0.12901,0.08890
0.13002,0.08984
0.13101,0.09030
0.13207,0.09036
0.13313,0.09030
0.13410,0.09082
0.13504,0.09134
0.13615,0.09128
0.13710,0.09134
0.13809,0.09180
0.13911,0.09274
0.14019,0.09326
0.14106,0.09427
0.14205,0.09521
0.14325,0.09567
0.14412,0.09573
0.14529,0.09567
0.14608,0.09570
0.14806,0.09619
0.14909,0.09671
0.15006,0.09619
0.15103,0.09567
0.15206,0.09573
0.15305,0.09567
0.15404,0.09619
0.15510,0.09671
0.15606,0.09665
0.15713,0.09671
0.15819,0.09619
0.15912,0.09567
0.16014,0.09619
0.16114,0.09671
0.16203,0.09665
0.16300,0.09671
0.16403,0.09717
0.16512,0.09811
0.16606,0.09818
0.16702,0.09811
0.16801,0.09863
0.16901,0.09964
0.17009,0.10010
0.17103,0.10056
0.17201,0.10062
0.17302,0.10056
0.17421,0.10059
0.17802,0.10156
0.17902,0.10208
0.18001,0.10254
0.18203,0.10205
0.18304,0.10153
0.18401,0.10205
0.18500,0.10257
0.18601,0.10251
0.18701,0.10257
0.18801,0.10254
0.18920,0.10205
0.19103,0.10153
0.19199,0.10205
0.19299,0.10257
0.19406,0.10303
0.19502,0.10349
0.19602,0.10355
0.19702,0.10349
0.19801,0.10352
0.20002,0.10400
0.20801,0.10449
0.20902,0.10550
0.21001,0.10544
0.21104,0.10550
0.21201,0.10596
0.21305,0.10641
0.21407,0.10596
0.21506,0.10550
0.21604,0.10544
0.21705,0.10550
0.21803,0.10547
0.22003,0.10596
0.22101,0.10641
0.22202,0.10648
0.22304,0.10641
0.22402,0.10693
0.22508,0.10794
0.22603,0.10788
0.22699,0.10794
0.22806,0.10791
0.22903,0.10742
0.23202,0.10693
0.23301,0.10593
0.23408,0.10599
0.23504,0.10593
0.23603,0.10596
0.23800,0.10645
0.24010,0.10693
0.24105,0.10745
0.24199,0.10693
0.24299,0.10641
0.24403,0.10693
0.24499,0.10745
0.24602,0.10739
0.24702,0.10745
0.24800,0.10791
0.25001,0.10840
0.25113,0.10934
0.25202,0.10986
0.25311,0.11087
0.25401,0.11081
0.25501,0.11087
0.25601,0.11084
0.25802,0.11133
0.25902,0.11179
0.26001,0.11133
0.26103,0.11087
0.26201,0.11035
0.26301,0.10983
0.26404,0.10989
0.26503,0.10983
0.26604,0.10986
0.26803,0.11084
0.26906,0.11185
0.27004,0.11230
0.27102,0.11325
0.27200,0.11328
0.27401,0.11426
0.27502,0.11478
0.27605,0.11472
0.27702,0.11478
0.27801,0.11523
0.27902,0.11569
0.28000,0.11621
0.28100,0.11722
0.28206,0.11716
0.28308,0.11722
0.28401,0.11719
0.29002,0.11816
0.29104,0.11862
0.29200,0.11914
0.29408,0.11963
0.29503,0.12064
0.29602,0.12057
0.29702,0.12064
0.29804,0.12158
0.29905,0.12253
0.30002,0.12259
0.30105,0.12253
0.30204,0.12256
0.30307,0.12305
0.30801,0.12402
0.30915,0.12503
0.31013,0.12598
0.31112,0.12643
0.31202,0.12650
0.31309,0.12643
0.31424,0.12646
0.31914,0.12695
0.32014,0.12744
0.32109,0.12796
0.32212,0.12891
0.32306,0.12985
0.32408,0.13037
0.32508,0.13089
0.32606,0.13083
0.32712,0.13089
0.32812,0.13135
0.32911,0.13229
0.33019,0.13235
0.33109,0.13229
0.33210,0.13232
0.33810,0.13330
0.33906,0.13431
0.34010,0.13477
0.34111,0.13522
0.34208,0.13574
0.34308,0.13626
0.34407,0.13721
0.34511,0.13815
0.34606,0.13821
0.34705,0.13815
