# Stick Analyzer Results
# Test Duration: 13.63 seconds
# Raw Data
# Time,Position
0.27416,0.13721
0.27513,0.13773
0.27616,0.13766
0.27714,0.13773
0.27809,0.13770
0.28111,0.13818
0.28811,0.13867
0.28907,0.13913
0.29012,0.13919
0.29109,0.13913
0.29209,0.13965
0.29308,0.14017
0.29412,0.14111
0.29507,0.14157
0.29609,0.14163
0.29708,0.14157
0.29807,0.14160
0.30011,0.14111
0.30114,0.14017
0.30208,0.14111
0.30326,0.14157
0.30411,0.14160
0.30509,0.14209
0.30802,0.14258
0.30911,0.14310
0.31006,0.14355
0.31109,0.14401
0.31212,0.14407
0.31317,0.14401
0.31409,0.14404
0.32216,0.14355
0.32314,0.14310
0.32418,0.14355
0.32518,0.14401
0.32617,0.14407
0.32716,0.14401
0.32819,0.14404
0.33008,0.14453
0.33111,0.14505
0.33206,0.14453
0.33320,0.14401
0.33412,0.14407
0.33510,0.14401
0.33609,0.14404
0.34513,0.14453
0.34614,0.14505
0.34708,0.14499
0.34811,0.14505
0.34917,0.14502
0.35808,0.14600
0.35920,0.14694
0.36010,0.14700
0.36111,0.14694
0.36214,0.14697
0.37012,0.14746
0.38201,0.14795
0.38312,0.14896
0.38408,0.14890
0.38511,0.14896
0.38640,0.14893
0.38814,0.14941
0.38915,0.14938
0.39013,0.14941
0.39113,0.14896
0.39216,0.14890
0.39308,0.14896
0.39409,0.14893
0.40011,0.14795
0.40109,0.14743
0.40207,0.14795
0.40325,0.14896
0.40413,0.14890
0.40506,0.14896
0.40608,0.14893
0.40810,0.14941
0.40910,0.14938
0.41014,0.15039
0.41111,0.15091
0.41213,0.15085
0.41313,0.15091
0.41409,0.15088
0.41513,0.15137
0.42509,0.15186
0.42614,0.15280
0.42711,0.15286
0.42814,0.15283
0.42917,0.15332
0.43005,0.15381
0.43109,0.15427
0.43204,0.15479
0.43330,0.15530
0.43412,0.15524
0.43509,0.15530
0.43606,0.15527
0.44007,0.15576
0.44116,0.15671
0.44228,0.15674
0.44406,0.15820
0.44506,0.15921
0.44611,0.15915
0.44711,0.15921
0.44811,0.15967
0.44910,0.16013
0.45008,0.16113
0.45111,0.16214
0.45211,0.16260
0.45815,0.16309
0.45910,0.16403
0.46006,0.16455
0.46113,0.16458
0.46210,0.16452
0.46311,0.16458
0.46410,0.16455
0.46808,0.16553
0.46918,0.16647
0.47018,0.16699
0.47115,0.16751
0.47210,0.16745
0.47325,0.16751
0.47408,0.16748
0.47511,0.16846
0.47610,0.16940
0.47710,0.16946
0.47803,0.16992
0.47908,0.17038
0.48009,0.17090
0.48109,0.17142
0.48212,0.17090
0.48314,0.17038
0.48411,0.17090
0.48509,0.17142
0.48610,0.17136
0.48718,0.17142
0.48814,0.17188
0.49012,0.17285
0.49106,0.17331
0.49207,0.17383
0.49312,0.17435
0.49400,0.17429
0.49507,0.17435
0.49608,0.17432
0.49807,0.17480
0.49911,0.17575
0.50007,0.17581
0.50111,0.17575
0.50207,0.17578
0.50809,0.17676
0.50908,0.17728
0.51010,0.17773
0.51110,0.17819
0.51229,0.17825
0.51310,0.17819
0.51412,0.17822
0.51512,0.17871
0.51608,0.17874
0.51710,0.17868
0.51809,0.17920
0.51905,0.17972
0.52015,0.18018
0.52114,0.18112
0.52208,0.18115
0.52308,0.18164
0.52817,0.18115
0.53007,0.18213
0.53108,0.18265
0.53212,0.18259
0.53310,0.18265
0.53410,0.18311
0.53512,0.18356
0.53607,0.18362
0.53712,0.18356
0.53808,0.18359
0.54006,0.18311
0.54111,0.18265
0.54204,0.18259
0.54312,0.18408
0.54405,0.18509
0.54515,0.18506
0.54612,0.18555
0.54809,0.18604
0.54913,0.18698
0.55017,0.18750
0.55112,0.18851
0.55209,0.18845
0.55307,0.18851
0.55411,0.18848
0.55512,0.18896
0.55610,0.18893
0.55714,0.18900
0.55808,0.19092
0.55909,0.19235
0.56013,0.19241
0.56111,0.19235
0.56212,0.19238
0.57016,0.19336
0.57106,0.19437
0.57209,0.19482
0.57507,0.19531
0.57615,0.19626
0.57711,0.19632
0.57814,0.19678
0.57913,0.19772
0.58010,0.19778
0.58111,0.19772
0.58218,0.19824
0.58315,0.19876
0.58410,0.19922
0.58507,0.19968
0.58608,0.19974
0.58709,0.19968
0.58813,0.20020
0.59007,0.20117
0.59111,0.20169
0.59209,0.20163
0.59314,0.20169
0.59413,0.20166
0.59804,0.20264
0.59908,0.20309
0.60007,0.20316
0.60106,0.20309
0.60213,0.20361
0.60315,0.20413
0.60411,0.20407
0.60510,0.20413
0.60613,0.20410
0.61314,0.20508
0.61408,0.20554
0.61508,0.20557
0.61616,0.20605
0.61827,0.20703
0.61911,0.20804
0.62009,0.20752
0.62105,0.20700
0.62210,0.20706
0.62307,0.20700
0.62414,0.20703
0.63308,0.20752
0.63408,0.20804
0.63509,0.20898
0.63612,0.20944
0.63709,0.20950
0.63813,0.20944
0.63910,0.20947
0.64112,0.20996
0.64511,0.21045
0.64609,0.21097
0.64709,0.21091
0.64807,0.21191
0.64912,0.21292
0.65004,0.21338
0.65107,0.21384
0.65207,0.21390
0.65308,0.21384
0.65411,0.21387
0.65512,0.21436
0.65610,0.21536
0.65713,0.21530
0.65811,0.21631
0.65913,0.21683
0.66009,0.21777
0.66107,0.21872
0.66216,0.21878
0.66308,0.21872
0.66405,0.21875
0.66528,0.21924
0.66812,0.21973
0.66906,0.22073
0.67010,0.21973
0.67105,0.21921
0.67206,0.21927
0.67315,0.21973
0.67418,0.22067
0.67512,0.22070
0.67611,0.22119
0.67804,0.22217
0.67916,0.22318
0.68008,0.22311
0.68107,0.22318
0.68220,0.22314
0.68511,0.22363
0.68613,0.22458
0.68717,0.22464
0.68809,0.22461
0.69006,0.22559
0.69113,0.22604
0.69214,0.22610
0.69310,0.22656
0.69408,0.22702
0.69507,0.22708
0.69609,0.22702
0.69710,0.22705
0.69807,0.22754
0.69909,0.22855
0.70009,0.22852
0.70810,0.22949
0.70913,0.23044
0.71011,0.23096
0.71110,0.23196
0.71210,0.23190
0.71310,0.23196
0.71409,0.23193
0.72014,0.23096
0.72109,0.23044
0.72207,0.23050
0.72311,0.23044
0.72410,0.23047
0.72509,0.23096
0.72607,0.23196
0.72708,0.23190
0.72810,0.23196
0.72910,0.23193
0.73009,0.23242
0.73111,0.23239
0.73209,0.23245
0.73314,0.23340
0.73411,0.23386
0.73504,0.23340
0.73607,0.23245
0.73714,0.23239
0.73806,0.23340
0.73911,0.23441
0.74006,0.23434
0.74099,0.23441
0.74210,0.23438
0.74808,0.23389
0.75914,0.23438
0.76509,0.23486
0.76632,0.23532
0.76709,0.23538
0.76806,0.23532
0.76904,0.23535
0.77106,0.23584
0.77214,0.23636
0.77309,0.23630
0.77406,0.23636
0.77502,0.23633
0.78008,0.23682
0.78116,0.23727
0.78204,0.23734
0.78310,0.23727
0.78417,0.23730
0.78813,0.23779
0.78915,0.23831
0.79008,0.23825
0.79108,0.23831
0.79209,0.23828
0.80015,0.23877
0.80111,0.23923
0.80204,0.23929
0.80324,0.23975
0.80903,0.23926
0.81509,0.23975
0.82018,0.24072
0.82108,0.24118
0.82211,0.24124
0.82311,0.24118
0.82407,0.24170
0.82513,0.24222
0.82608,0.24216
0.82708,0.24222
0.82822,0.24268
0.82909,0.24313
0.83007,0.24365
0.83307,0.24463
0.83409,0.24515
0.83513,0.24463
0.83606,0.24362
0.83709,0.24368
0.83811,0.24463
0.83911,0.24606
0.84017,0.24658
0.84114,0.24661
0.84217,0.24655
0.84313,0.24805
0.84408,0.24905
0.84513,0.24902
0.84612,0.24951
0.84812,0.25000
0.84908,0.25046
0.85008,0.25052
0.85106,0.25098
0.85208,0.25143
0.85311,0.25150
0.85410,0.25143
0.85507,0.25146
0.85812,0.25293
0.85921,0.25443
0.86013,0.25537
0.86105,0.25632
0.86209,0.25638
0.86301,0.25632
0.86409,0.25684
0.86511,0.25687
0.86609,0.25681
0.86705,0.25687
0.86829,0.25684
0.87108,0.25781
0.87247,0.25827
0.87309,0.25879
0.87507,0.25928
0.87611,0.26028
0.87712,0.26022
0.87812,0.26123
0.87911,0.26224
0.88007,0.26270
0.88311,0.26318
0.88401,0.26413
0.88506,0.26416
0.88808,0.26562
0.88907,0.26663
0.89018,0.26709
0.89120,0.26755
0.89209,0.26761
0.89311,0.26755
0.89412,0.26758
0.89804,0.26807
0.90815,0.26904
0.90909,0.26956
0.91009,0.26950
0.91110,0.26956
0.91215,0.26953
0.91512,0.27002
0.91607,0.27048
0.91709,0.27054
0.91807,0.27148
0.91910,0.27194
0.92013,0.27295
0.92109,0.27396
0.92215,0.27390
0.92313,0.27396
0.92408,0.27393
0.92510,0.27344
0.92909,0.27393
0.93206,0.27441
0.93312,0.27487
0.93406,0.27493
0.93506,0.27487
0.93610,0.27490
0.94211,0.27539
0.94311,0.27591
0.94422,0.27585
0.94517,0.27686
0.94615,0.27737
0.94718,0.27731
0.94815,0.27734
0.94915,0.27783
0.95516,0.27832
0.95616,0.27884
0.95720,0.27878
0.95817,0.27979
0.95917,0.28079
0.96017,0.28073
0.96123,0.28079
0.96215,0.28125
0.96311,0.28171
0.96415,0.28177
0.96512,0.28171
0.96614,0.28174
0.96824,0.28223
0.97388,0.28323
0.97452,0.28418
0.97509,0.28464
0.97611,0.28564
0.97704,0.28665
0.97853,0.28760
0.97915,0.28903
0.98007,0.28955
0.98106,0.29007
0.98202,0.29001
0.98313,0.29053
0.98430,0.29105
0.98510,0.29099
0.98607,0.29105
0.98708,0.29102
0.98809,0.29199
0.98930,0.29294
0.99010,0.29300
0.99120,0.29294
0.99212,0.29297
0.99510,0.29346
0.99610,0.29398
0.99710,0.29391
0.99805,0.29398
0.99900,0.29395
1.00007,0.29443
1.00110,0.29489
1.00208,0.29495
1.00320,0.29541
1.00416,0.29636
1.00505,0.29639
1.00814,0.29736
1.00909,0.29837
1.01008,0.29883
1.01106,0.29977
1.01217,0.29984
1.01307,0.30029
1.01408,0.30026
1.01505,0.30032
1.01630,0.30026
1.01707,0.30029
1.01810,0.30127
1.01915,0.30179
1.02010,0.30225
1.02515,0.30273
1.02610,0.30368
1.02707,0.30374
1.02809,0.30273
1.02906,0.30222
1.03009,0.30228
1.03108,0.30222
1.03214,0.30225
1.04009,0.30273
1.04108,0.30374
1.04210,0.30368
1.04302,0.30420
1.04409,0.30423
1.04514,0.30469
1.04608,0.30515
1.04705,0.30521
1.04805,0.30566
1.04911,0.30612
1.05018,0.30664
1.05107,0.30716
1.05211,0.30762
1.05808,0.30859
1.05912,0.30905
1.06009,0.30957
1.06119,0.31009
1.06209,0.31003
1.06314,0.31009
1.06409,0.31006
1.06511,0.31104
1.06610,0.31149
1.06707,0.31155
1.06810,0.31299
1.06909,0.31393
1.07010,0.31400
1.07113,0.31393
1.07207,0.31396
1.08309,0.31445
1.08410,0.31448
1.08506,0.31442
1.08603,0.31448
1.08714,0.31445
1.09412,0.31393
1.09508,0.31445
1.09609,0.31448
1.09710,0.31442
1.09811,0.31494
1.09930,0.31546
1.10008,0.31641
1.10106,0.31686
1.10206,0.31693
1.10328,0.31686
1.10413,0.31689
1.11512,0.31641
1.11615,0.31546
1.11713,0.31540
1.11807,0.31494
1.11906,0.31448
1.12009,0.31442
1.12108,0.31448
1.12212,0.31445
1.12510,0.31494
1.12613,0.31540
1.12710,0.31546
1.12808,0.31540
1.12909,0.31543
1.13006,0.31641
1.13106,0.31693
1.13201,0.31686
1.13317,0.31641
1.13406,0.31546
1.13509,0.31540
1.13608,0.31546
1.13712,0.31543
1.13809,0.31641
1.13912,0.31686
1.14016,0.31641
1.14111,0.31546
1.14216,0.31540
1.14311,0.31641
1.14404,0.31741
1.14506,0.31735
1.14609,0.31741
1.14708,0.31738
1.15011,0.31787
1.15108,0.31833
1.15209,0.31839
1.15313,0.31833
1.15409,0.31836
1.15809,0.31885
1.15907,0.31937
1.16007,0.31885
1.16106,0.31833
1.16218,0.31885
1.16306,0.31937
1.16408,0.31931
1.16513,0.31982
1.16611,0.32083
1.16709,0.32077
1.16811,0.32083
1.16908,0.32080
1.17514,0.31982
1.17611,0.31931
1.17728,0.31937
1.17811,0.31982
1.17905,0.32077
1.18012,0.32080
1.18107,0.32129
1.19810,0.32178
1.19909,0.32278
1.20008,0.32272
1.20111,0.32278
1.20211,0.32275
1.20813,0.32373
1.20903,0.32419
1.21014,0.32425
1.21109,0.32419
1.21207,0.32422
1.21308,0.32471
1.21403,0.32523
1.21508,0.32471
1.21607,0.32419
1.21707,0.32425
1.21808,0.32419
1.21908,0.32422
1.22302,0.32471
1.22414,0.32523
1.22514,0.32516
1.22608,0.32523
1.22707,0.32520
1.22821,0.32471
1.22911,0.32419
1.23009,0.32425
1.23109,0.32419
1.23201,0.32422
1.23806,0.32471
1.23909,0.32523
1.24009,0.32516
1.24112,0.32523
1.24202,0.32520
1.24811,0.32373
1.24915,0.32272
1.25011,0.32278
1.25106,0.32373
1.25206,0.32419
1.25312,0.32425
1.25408,0.32419
1.25512,0.32373
1.25609,0.32278
1.25705,0.32272
1.25808,0.32373
1.25908,0.32425
1.26006,0.32471
1.26110,0.32516
1.26209,0.32523
1.26313,0.32516
1.26405,0.32520
1.26508,0.32568
1.26618,0.32620
1.26710,0.32614
1.26805,0.32666
1.27611,0.32617
1.27808,0.32666
1.28412,0.32715
1.28509,0.32816
1.28607,0.32809
1.28707,0.32816
1.28810,0.32715
1.28899,0.32614
1.29011,0.32620
1.29112,0.32614
1.29209,0.32617
1.29811,0.32715
1.29908,0.32816
1.30008,0.32861
1.30109,0.32858
1.30206,0.32864
1.30310,0.32858
1.30412,0.32861
1.30807,0.32959
1.30910,0.33011
1.31010,0.33005
1.31104,0.33011
1.31210,0.33057
1.32607,0.33008
1.33314,0.33105
1.33409,0.33200
1.33510,0.33252
1.33606,0.33353
1.33703,0.33347
1.33804,0.33398
1.33910,0.33450
1.34009,0.33496
1.34113,0.33591
1.34210,0.33597
1.34311,0.33594
1.34508,0.33691
1.34609,0.33737
1.34705,0.33743
1.34806,0.33789
1.34911,0.33835
1.35008,0.33841
1.35109,0.33835
1.35208,0.33838
1.35306,0.33789
1.35409,0.33743
1.35512,0.33838
1.35609,0.33932
1.35708,0.33939
1.35814,0.34033
1.35911,0.34177
1.36010,0.34229
1.36113,0.34280
1.36219,0.34274
1.36313,0.34326
1.36415,0.34378
1.36513,0.34372
1.36616,0.34378
1.36712,0.34375
1.36809,0.34473
1.36911,0.34567
1.37011,0.34573
1.37111,0.34567
1.37206,0.34570
1.37307,0.34619
1.37417,0.34671
1.37512,0.34717
1.37617,0.34763
1.37712,0.34769
1.37805,0.34814
1.37912,0.34860
1.38009,0.34866
1.38114,0.34912
1.38218,0.34958
1.38314,0.34964
1.38408,0.34958
1.38507,0.35010
1.38604,0.35110
1.38715,0.35104
1.38807,0.35205
1.38905,0.35257
1.39011,0.35303
1.39107,0.35349
1.39207,0.35355
1.39305,0.35349
1.39416,0.35352
1.39519,0.35400
1.39609,0.35452
1.39706,0.35446
1.39806,0.35547
1.39909,0.35648
1.40010,0.35645
1.40102,0.35693
1.40318,0.35742
1.40413,0.35788
1.40520,0.35794
1.40608,0.35788
1.40704,0.35791
1.40812,0.35840
1.40909,0.35892
1.41005,0.35886
1.41110,0.35892
1.41213,0.35889
1.41514,0.35840
1.41616,0.35788
1.41708,0.35794
1.41810,0.35840
1.41904,0.35886
1.42012,0.35892
1.42115,0.35886
1.42203,0.35889
1.42310,0.35938
1.42404,0.36038
1.42510,0.36035
1.42609,0.36084
1.42818,0.36182
1.42915,0.36276
1.43006,0.36282
1.43106,0.36276
1.43218,0.36279
1.43827,0.36377
1.43905,0.36429
1.44012,0.36523
1.44108,0.36569
1.44207,0.36575
1.44304,0.36670
1.44404,0.36765
1.44512,0.36771
1.44610,0.36765
1.44707,0.36768
1.44804,0.36865
1.44906,0.36966
1.45009,0.36960
1.45107,0.36914
1.45209,0.36819
1.45310,0.36914
1.45414,0.36960
1.45511,0.37012
1.46002,0.37061
1.46107,0.37161
1.46216,0.37155
1.46304,0.37207
1.46410,0.37210
1.46506,0.37207
1.46610,0.37155
1.46710,0.37161
1.46805,0.37155
1.46909,0.37158
1.47312,0.37207
1.47410,0.37210
1.47508,0.37256
1.47608,0.37302
1.47712,0.37308
1.47809,0.37402
1.47907,0.37497
1.48006,0.37503
1.48107,0.37497
1.48205,0.37500
1.48313,0.37549
1.48804,0.37646
1.48912,0.37698
1.49009,0.37646
1.49110,0.37546
1.49212,0.37646
1.49301,0.37698
1.49410,0.37692
1.49520,0.37744
1.49609,0.37796
1.49705,0.37790
1.49803,0.37891
1.49909,0.37943
1.50008,0.38086
1.50113,0.38181
1.50209,0.38232
1.50309,0.38235
1.50405,0.38229
1.50501,0.38235
1.50608,0.38232
1.50803,0.38281
1.50909,0.38327
1.51006,0.38333
1.51107,0.38327
1.51226,0.38428
1.51302,0.38480
1.51409,0.38474
1.51509,0.38477
1.51611,0.38525
1.51811,0.38672
1.51905,0.38870
1.52009,0.38864
1.52110,0.38870
1.52204,0.38867
1.52953,0.38916
1.53023,0.38965
1.53117,0.39011
1.53207,0.39017
1.53306,0.39011
1.53407,0.39014
1.53806,0.38965
1.53908,0.38919
1.54005,0.38913
1.54108,0.38919
1.54206,0.38916
1.54308,0.38965
1.54408,0.39011
1.54508,0.39017
1.54614,0.39011
1.54705,0.39014
1.54809,0.39111
1.54915,0.39212
1.55009,0.39206
1.55106,0.39160
1.55209,0.39066
1.55314,0.39059
1.55411,0.39066
1.55507,0.39160
1.55605,0.39206
1.55708,0.39212
1.55815,0.39258
1.55911,0.39304
1.56012,0.39310
1.56109,0.39304
1.56213,0.39307
1.56506,0.39258
1.56614,0.39212
1.56707,0.39206
1.56806,0.39258
1.56904,0.39310
1.57008,0.39304
1.57107,0.39310
1.57201,0.39307
1.57504,0.39355
1.57608,0.39401
1.57713,0.39407
1.57809,0.39502
1.57908,0.39597
1.58007,0.39603
1.58105,0.39597
1.58199,0.39600
1.58316,0.39648
1.58407,0.39651
1.58508,0.39645
1.58609,0.39651
1.58714,0.39648
1.58910,0.39597
1.59007,0.39603
1.59107,0.39648
1.59206,0.39645
1.59310,0.39651
1.59408,0.39645
1.59511,0.39746
1.59609,0.39798
1.59709,0.39792
1.59807,0.39844
1.60008,0.39893
1.60111,0.39993
1.60210,0.39987
1.60313,0.39993
1.60405,0.39990
1.60608,0.40039
1.61015,0.39990
1.61611,0.40039
1.61812,0.40137
1.61907,0.40231
1.62008,0.40237
1.62110,0.40231
1.62201,0.40234
1.62311,0.40283
1.62407,0.40384
1.62519,0.40381
1.63005,0.40430
1.63112,0.40524
1.63208,0.40530
1.63315,0.40524
1.63412,0.40527
1.64017,0.40576
1.64116,0.40628
1.64209,0.40622
1.64308,0.40628
1.64403,0.40625
1.64507,0.40674
1.64609,0.40720
1.64710,0.40726
1.64806,0.40720
1.64905,0.40723
1.65012,0.40674
1.65109,0.40628
1.65207,0.40622
1.65303,0.40628
1.65403,0.40625
1.65505,0.40674
1.65614,0.40720
1.65720,0.40726
1.65811,0.40820
1.65903,0.40915
1.66009,0.40921
1.66109,0.40915
1.66214,0.40918
1.66306,0.40967
1.67009,0.40918
1.67312,0.40869
1.67408,0.40775
1.67507,0.40869
1.67613,0.40915
1.67711,0.40921
1.67803,0.40915
1.67909,0.40918
1.68104,0.40967
1.68808,0.41016
1.68902,0.41116
1.69003,0.41110
1.69097,0.41116
1.69208,0.41113
1.69311,0.41016
1.69406,0.40964
1.69513,0.40970
1.69610,0.40964
1.69706,0.40967
1.69908,0.40918
1.70311,0.40967
1.70813,0.41016
1.70912,0.41116
1.71004,0.41162
1.71101,0.41159
1.71215,0.41165
1.71306,0.41159
1.71405,0.41162
1.72105,0.41116
1.72203,0.41110
1.72308,0.41116
1.72410,0.41016
1.72507,0.40964
1.72601,0.40970
1.72707,0.40964
1.72801,0.41016
1.72909,0.41116
1.73005,0.41110
1.73101,0.41116
1.73217,0.41162
1.73305,0.41159
1.73414,0.41165
1.73508,0.41159
1.73603,0.41162
1.73813,0.41260
1.73908,0.41312
1.74007,0.41306
1.74113,0.41312
1.74206,0.41309
1.74310,0.41357
1.74825,0.41406
1.74905,0.41452
1.75008,0.41504
1.75111,0.41556
1.75199,0.41602
1.75309,0.41647
1.75404,0.41653
1.75506,0.41647
1.75608,0.41650
1.76508,0.41699
1.76612,0.41751
1.76706,0.41745
1.76804,0.41797
1.76904,0.41849
1.77013,0.41843
1.77106,0.41849
1.77206,0.41846
1.77811,0.41895
1.78006,0.41992
1.78111,0.42038
1.78216,0.42044
1.78312,0.42038
1.78406,0.42041
1.78508,0.41992
1.78606,0.41898
1.78708,0.41891
1.78812,0.41895
1.78909,0.41846
1.79513,0.41895
1.80326,0.41992
1.80416,0.42044
1.80509,0.42038
1.80610,0.42044
1.80700,0.42041
1.80811,0.42090
1.80904,0.42136
1.81010,0.42142
1.81115,0.42136
1.81208,0.42139
1.81804,0.42188
1.81910,0.42239
1.82000,0.42285
1.82207,0.42383
1.82305,0.42429
1.82413,0.42435
1.82516,0.42429
1.82608,0.42432
1.84607,0.42480
1.84809,0.42578
1.84903,0.42679
1.85005,0.42725
1.85103,0.42819
1.85205,0.42825
1.85311,0.42822
1.85408,0.42871
1.86304,0.42920
1.86410,0.42966
1.86507,0.42972
1.86608,0.42966
1.86708,0.42969
1.86806,0.43115
1.86909,0.43265
1.87003,0.43311
1.87108,0.43405
1.87203,0.43411
1.87310,0.43405
1.87406,0.43408
1.87807,0.43457
1.87909,0.43558
1.88004,0.43552
1.88109,0.43558
1.88209,0.43555
1.88309,0.43457
1.88407,0.43405
1.88504,0.43457
1.88605,0.43558
1.88712,0.43552
1.88805,0.43604
1.88906,0.43607
1.89006,0.43600
1.89114,0.43607
1.89210,0.43604
1.89308,0.43701
1.89404,0.43747
1.89514,0.43753
1.89619,0.43747
1.89709,0.43750
1.89810,0.43701
1.89907,0.43607
1.90005,0.43600
1.90100,0.43607
1.90205,0.43604
1.90310,0.43701
1.90410,0.43796
1.90507,0.43802
1.90606,0.43796
1.90740,0.43799
1.90807,0.43896
1.90909,0.43948
1.91006,0.43994
1.91105,0.44040
1.91214,0.44046
1.91309,0.44040
1.91405,0.44043
1.91508,0.44092
1.91607,0.44144
1.91706,0.44138
1.91808,0.44144
1.91906,0.44141
1.92310,0.44189
1.92407,0.44284
1.92512,0.44287
1.92811,0.44434
1.92911,0.44534
1.93005,0.44482
1.93104,0.44431
1.93212,0.44437
1.93312,0.44482
1.93403,0.44528
1.93506,0.44534
1.93605,0.44528
1.93710,0.44531
1.94008,0.44580
1.94110,0.44632
1.94209,0.44626
1.94313,0.44678
1.94507,0.44727
1.94609,0.44827
1.94707,0.44821
1.94805,0.44873
1.94906,0.44876
1.95012,0.44870
1.95107,0.44876
1.95209,0.44873
1.95321,0.44922
1.95409,0.44968
1.95509,0.45020
1.95607,0.45071
1.95743,0.45065
1.95809,0.45071
1.95906,0.45068
1.96308,0.45117
1.96405,0.45163
1.96506,0.45169
1.96606,0.45163
1.96713,0.45166
1.96807,0.45215
1.97008,0.45312
1.97106,0.45364
1.97207,0.45358
1.97305,0.45364
1.97406,0.45361
1.97512,0.45410
1.97608,0.45456
1.97707,0.45462
1.97803,0.45508
