# Stick Analyzer Results
# Test Duration: 4.49 seconds
# Version: 2.0.3.0
# Nonlinearity: 8.1%
# Raw Data
# Time,Position
0.00026,0.05099
0.04170,0.05884
0.04253,0.05099
0.04376,0.05884
0.10874,0.06668
0.16502,0.07452
0.18001,0.08237
0.21018,0.09021
0.24875,0.09805
0.26876,0.10590
0.29500,0.11374
0.32128,0.12158
0.33625,0.12943
0.34374,0.13727
0.34502,0.12943
0.34625,0.13727
0.34750,0.12943
0.34876,0.13727
0.35625,0.14511
0.37499,0.15295
0.40131,0.16080
0.44874,0.16864
0.46772,0.17648
0.49374,0.18433
0.49500,0.17648
0.49749,0.18433
0.51499,0.19217
0.51644,0.18433
0.52249,0.19217
0.56143,0.20001
0.56500,0.19217
0.56625,0.20001
0.60624,0.20786
0.66124,0.21570
0.66375,0.20786
0.66501,0.21570
0.69999,0.22354
0.76127,0.23138
0.76254,0.22354
0.76504,0.23138
0.80624,0.23923
0.81624,0.24707
0.83999,0.25491
0.84394,0.24707
0.84502,0.25491
0.86126,0.26276
0.86250,0.25491
0.86376,0.26276
0.86875,0.25491
0.86999,0.26276
0.87125,0.25491
0.87269,0.26276
0.87376,0.25491
0.87642,0.26276
0.88124,0.25491
0.88251,0.26276
0.88627,0.25491
0.88750,0.26276
0.93374,0.27060
0.96378,0.27844
0.96502,0.27060
0.96896,0.27844
1.02124,0.28629
1.06876,0.29413
1.10000,0.30197
1.10270,0.29413
1.12762,0.30197
1.19750,0.30981
1.23643,0.31766
1.23750,0.30981
1.23892,0.31766
1.28501,0.32550
1.28625,0.31766
1.28751,0.32550
1.28877,0.31766
1.29000,0.32550
1.31375,0.33334
1.31501,0.32550
1.31625,0.33334
1.35172,0.34119
1.37373,0.34903
1.37750,0.34119
1.37874,0.34903
1.42874,0.35687
1.43000,0.34903
1.43250,0.35687
1.43375,0.34903
1.43502,0.35687
1.49998,0.36472
1.59267,0.37256
1.63628,0.38040
1.65999,0.38824
1.67873,0.39609
1.69998,0.40393
1.71125,0.41177
1.72373,0.41962
1.74748,0.42746
1.74892,0.41962
1.74998,0.42746
1.76000,0.43530
1.77514,0.44315
1.79879,0.45099
1.80998,0.45883
1.81873,0.46667
1.84376,0.47452
1.84624,0.46667
1.84873,0.47452
1.88892,0.48236
1.91623,0.49020
1.91875,0.48236
1.91998,0.49020
1.94999,0.49805
1.97003,0.50589
1.99501,0.51373
1.99766,0.50589
1.99893,0.51373
2.02269,0.52158
2.02374,0.51373
2.02498,0.52158
2.05748,0.52942
2.09142,0.53726
2.09249,0.52942
2.09501,0.53726
2.11873,0.54510
2.14373,0.55295
2.16373,0.56079
2.19999,0.56863
2.23876,0.57648
2.28748,0.58432
2.29875,0.57648
2.29999,0.58432
2.32141,0.59216
2.34497,0.60001
2.38375,0.60785
2.40391,0.61569
2.44280,0.62354
2.44374,0.61569
2.44875,0.62354
2.50375,0.63138
2.55499,0.63922
2.60000,0.64706
2.62015,0.65491
2.64377,0.66275
2.70625,0.67059
2.70749,0.66275
2.70874,0.67059
2.73750,0.67844
2.74999,0.68628
2.76875,0.69412
2.79123,0.70197
2.79374,0.69412
2.79749,0.70197
2.89873,0.70981
2.97496,0.71765
2.99545,0.72549
3.02374,0.73334
3.07373,0.74118
3.07749,0.73334
3.07875,0.74118
3.10873,0.74902
3.14502,0.75687
3.14626,0.74902
3.14999,0.75687
3.18498,0.76471
3.18623,0.75687
3.18751,0.76471
3.22524,0.77255
3.25627,0.78040
3.27387,0.77255
3.27524,0.78040
3.29877,0.78824
3.32248,0.79608
3.36873,0.80392
3.36998,0.79608
3.37904,0.80392
3.37999,0.79608
3.38124,0.80392
3.42123,0.81177
3.46498,0.81961
3.50390,0.82745
3.54268,0.83530
3.57748,0.84314
3.57873,0.83530
3.58248,0.84314
3.63122,0.85098
3.70003,0.85883
3.73372,0.86667
3.77624,0.87451
3.77749,0.86667
3.77873,0.87451
3.81872,0.88235
3.86872,0.89020
3.87015,0.88235
3.87127,0.89020
3.87374,0.88235
3.87627,0.89020
3.92123,0.89804
3.92266,0.89020
3.92622,0.89804
3.97376,0.90588
4.01374,0.91373
4.01747,0.90588
4.01874,0.91373
4.06877,0.92157
4.21997,0.92941
4.24373,0.93726
4.26996,0.94510
4.29746,0.95294
4.32996,0.96078
4.33247,0.95294
4.33498,0.96078
4.39998,0.96863
4.42496,0.97647
4.45496,0.98431
4.49372,0.99216
