# Stick Analyzer Results
# Test Duration: 6.63 seconds
# Version: 2.0.3.0
# Nonlinearity: 6.5%
# Raw Data
# Time,Position
0.00011,0.05099
0.03125,0.05884
0.03250,0.05099
0.03376,0.05884
0.05750,0.06668
0.05877,0.05884
0.06500,0.06668
0.06626,0.05884
0.06875,0.06668
0.09752,0.07452
0.09894,0.06668
0.10000,0.07452
0.10126,0.06668
0.10251,0.07452
0.12019,0.08237
0.12127,0.07452
0.12258,0.08237
0.14500,0.09021
0.14627,0.08237
0.14750,0.09021
0.18625,0.09805
0.18768,0.09021
0.18875,0.09805
0.19000,0.09021
0.19124,0.09805
0.22750,0.10590
0.27645,0.11374
0.27875,0.10590
0.28000,0.11374
0.30643,0.12158
0.30876,0.11374
0.31126,0.12158
0.33749,0.12943
0.35501,0.13727
0.39626,0.14511
0.45501,0.15295
0.45625,0.14511
0.46395,0.15295
0.46875,0.14511
0.47125,0.15295
0.51151,0.16080
0.51624,0.15295
0.51750,0.16080
0.55750,0.16864
0.55893,0.16080
0.56001,0.16864
0.59125,0.17648
0.59250,0.16864
0.59375,0.17648
0.65249,0.18433
0.71753,0.19217
0.77499,0.20001
0.82874,0.20786
0.86501,0.21570
0.86627,0.20786
0.86752,0.21570
0.86875,0.20786
0.87125,0.21570
0.89875,0.22354
0.90125,0.21570
0.90250,0.22354
0.97627,0.23138
1.00749,0.23923
1.02874,0.24707
1.03874,0.23923
1.03999,0.24707
1.07373,0.25491
1.07499,0.24707
1.07749,0.25491
1.07874,0.24707
1.08124,0.25491
1.10893,0.26276
1.11250,0.25491
1.11751,0.26276
1.11875,0.25491
1.12000,0.26276
1.12373,0.25491
1.12625,0.26276
1.12874,0.25491
1.13249,0.26276
1.13749,0.25491
1.13878,0.26276
1.13999,0.25491
1.14124,0.26276
1.14751,0.25491
1.14999,0.26276
1.21500,0.27060
1.21749,0.26276
1.21877,0.27060
1.30378,0.27844
1.36130,0.28629
1.36374,0.27844
1.36623,0.28629
1.36750,0.27844
1.36875,0.28629
1.44499,0.29413
1.45523,0.28629
1.45625,0.29413
1.50268,0.30197
1.50500,0.29413
1.50630,0.30197
1.59124,0.30981
1.59374,0.30197
1.59499,0.30981
1.67768,0.31766
1.67879,0.30981
1.70127,0.31766
1.73000,0.32550
1.73125,0.31766
1.73249,0.32550
1.73499,0.31766
1.73624,0.32550
1.76001,0.33334
1.76124,0.32550
1.76374,0.33334
1.80749,0.34119
1.84499,0.34903
1.88623,0.35687
1.96374,0.36472
1.96498,0.35687
1.96749,0.36472
1.96873,0.35687
1.97124,0.36472
1.97373,0.35687
1.97501,0.36472
2.13623,0.37256
2.18498,0.38040
2.22875,0.38824
2.28622,0.39609
2.28768,0.38824
2.29124,0.39609
2.32999,0.40393
2.33123,0.39609
2.33499,0.40393
2.35999,0.41177
2.36124,0.40393
2.36248,0.41177
2.39749,0.41962
2.39875,0.41177
2.40018,0.41962
2.47749,0.42746
2.49497,0.43530
2.54997,0.44315
2.55123,0.43530
2.55248,0.44315
2.63748,0.45099
2.68373,0.45883
2.68499,0.45099
2.69247,0.45883
2.69374,0.45099
2.69642,0.45883
2.80020,0.46667
2.85001,0.47452
2.89497,0.48236
2.92767,0.49020
2.96123,0.49805
3.00126,0.50589
3.07247,0.51373
3.12122,0.52158
3.21631,0.52942
3.28874,0.53726
3.37623,0.54510
3.43123,0.55295
3.43267,0.54510
3.43499,0.55295
3.48874,0.56079
3.48997,0.55295
3.49497,0.56079
3.58874,0.56863
3.59373,0.56079
3.59497,0.56863
3.67124,0.57648
3.67496,0.56863
3.67622,0.57648
3.78121,0.58432
3.84246,0.59216
3.84371,0.58432
3.84621,0.59216
3.90256,0.60001
3.96621,0.60785
4.02622,0.61569
4.07871,0.62354
4.07998,0.61569
4.08373,0.62354
4.17140,0.63138
4.17249,0.62354
4.17516,0.63138
4.22516,0.63922
4.27749,0.64706
4.30640,0.65491
4.33996,0.66275
4.41747,0.67059
4.41871,0.66275
4.41996,0.67059
4.42496,0.66275
4.42622,0.67059
4.47247,0.67844
4.47496,0.67059
4.48096,0.67844
4.50622,0.68628
4.55120,0.69412
4.59640,0.70197
4.59767,0.69412
4.59997,0.70197
4.60370,0.69412
4.60497,0.70197
4.75124,0.70981
4.75245,0.70197
4.75375,0.70981
4.77002,0.70197
4.77372,0.70981
4.83375,0.71765
4.86371,0.72549
4.86495,0.71765
4.86620,0.72549
4.89121,0.73334
4.96245,0.74118
4.96370,0.73334
4.96496,0.74118
5.02880,0.74902
5.08245,0.75687
5.08997,0.74902
5.09120,0.75687
5.13870,0.76471
5.13995,0.75687
5.14120,0.76471
5.18245,0.77255
5.20245,0.78040
5.22136,0.78824
5.24370,0.79608
5.30247,0.80392
5.30376,0.79608
5.31015,0.80392
5.31746,0.79608
5.31870,0.80392
5.32763,0.79608
5.32869,0.80392
5.33870,0.79608
5.33995,0.80392
5.34495,0.79608
5.34620,0.80392
5.35371,0.79608
5.35496,0.80392
5.48872,0.81177
5.49000,0.80392
5.49247,0.81177
5.52249,0.81961
5.55120,0.82745
5.55370,0.81961
5.55498,0.82745
5.58621,0.83530
5.62996,0.84314
5.68015,0.85098
5.68119,0.84314
